17
925 1959
22 537 886
470 105 496
84 317 413
370 735 294
691 418 690
44 230 960
414 860 292
595 437 307
354 824 809
306 818 98
43 637 770
184 537 64
450 115 673
386 242 773
751 86 832
110 66 588
443 451 972
678 92 932
566 234 898
402 693 883
557 269 609
277 182 1
804 319 17
260 858 512
28 470 844
615 237 129
502 336 540
183 441 939
530 415 934
128 555 88
850 433 415
822 526 885
137 561 428
269 681 92
455 437 66
129 663 79
860 873 6
347 665 935
5 267 278
48 789 876
80 117 265
781 147 641
491 620 53
812 225 900
282 654 954
767 644 100
874 102 81
246 120 580
622 328 325
485 36 608
848 515 115
360 412 380
679 307 721
783 326 104
115 235 872
594 195 40
688 678 612
777 314 280
529 8 597
739 550 245
678 334 393
625 373 274
170 123 55
479 303 587
382 622 76
446 459 36
499 739 121
604 522 177
817 514 294
599 259 832
29 634 112
519 436 877
859 599 315
455 730 278
246 711 431
288 854 391
293 208 430
308 678 979
721 74 912
822 798 772
170 624 829
620 721 977
435 189 892
250 80 548
741 267 499
402 320 249
128 476 403
591 129 120
175 544 696
515 622 589
135 544 676
267 265 698
753 176 998
550 637 165
561 731 357
488 402 624
89 206 4
464 315 797
147 518 2
417 302 31
620 837 813
240 514 901
319 194 98
504 5 870
262 98 813
397 296 9
7 467 187
855 797 258
792 384 8
716 614 572
536 93 191
101 510 409
120 414 939
827 415 376
230 306 679
266 641 216
648 330 374
632 830 41
719 93 956
315 252 970
215 45 905
62 810 434
796 794 613
159 511 129
529 391 589
151 74 317
767 817 269
364 804 434
480 825 502
421 181 490
361 501 764
639 187 440
323 242 12
870 171 797
683 167 863
379 502 554
287 167 348
622 441 131
183 331 802
15 852 238
320 43 87
195 558 321
857 33 307
686 747 486
665 300 996
127 480 192
733 644 31
835 221 314
423 65 644
694 312 543
857 281 388
440 47 357
550 89 165
594 92 927
245 394 338
39 460 312
346 482 935
800 355 740
222 572 140
799 710 573
735 652 467
146 109 112
517 394 364
161 108 675
644 284 463
90 768 250
680 294 509
770 194 331
29 134 6
519 735 394
825 672 893
703 366 439
177 601 613
794 547 785
330 377 860
81 339 514
281 416 232
691 294 478
784 641 901
7 815 54
264 458 780
335 197 147
279 79 233
587 385 172
703 706 33
855 527 824
434 62 464
412 99 531
48 105 251
762 576 220
228 771 556
219 827 721
110 188 316
434 549 526
857 299 190
490 435 369
626 256 303
89 226 265
699 697 440
51 142 75
758 40 792
38 137 408
576 342 348
143 536 731
116 799 932
637 405 529
425 870 720
258 150 364
416 338 865
780 374 19
873 757 584
156 699 754
175 228 763
383 656 755
440 39 392
99 93 142
723 40 507
322 696 525
316 289 21
125 610 924
748 10 701
370 156 428
485 423 628
787 417 40
229 587 261
489 636 6
701 562 295
395 517 617
69 29 21
731 248 963
158 492 533
348 606 759
268 357 634
158 462 86
847 251 552
254 535 403
535 491 630
59 606 526
105 17 782
524 257 766
714 148 294
180 530 299
795 502 235
712 80 578
848 825 770
147 483 130
464 491 735
474 591 557
245 724 14
815 395 670
683 392 657
642 433 70
860 566 191
272 795 741
266 275 250
643 156 292
341 748 644
267 620 872
501 687 87
67 615 823
286 18 591
679 867 186
376 669 649
548 49 798
55 295 959
611 507 205
853 623 706
195 56 200
790 338 110
45 736 388
639 419 867
311 264 376
358 506 998
467 256 769
497 363 119
353 675 844
304 668 225
144 817 120
121 662 622
138 853 362
486 432 370
448 250 216
216 648 425
49 271 509
201 471 223
176 165 591
167 254 429
33 589 867
669 340 90
730 806 61
648 521 543
109 189 169
6 171 667
157 35 477
71 731 207
367 1 901
466 190 971
536 272 770
498 811 285
152 252 390
334 606 97
81 837 360
39 468 171
797 55 90
167 206 127
160 324 674
756 488 760
568 627 277
277 704 247
797 338 185
642 298 777
707 196 841
641 664 710
206 778 620
663 394 157
716 738 294
823 595 750
111 726 120
853 855 886
123 46 408
376 575 523
672 516 276
336 189 95
153 794 182
215 368 331
568 1 476
724 307 503
819 237 324
826 283 337
15 737 352
323 684 301
821 750 499
106 838 421
606 511 167
292 369 52
78 609 957
378 566 394
574 834 750
385 122 624
271 58 692
214 491 184
676 305 866
333 238 967
337 290 686
152 395 931
287 55 190
747 80 589
672 329 230
498 309 673
810 189 660
870 638 379
737 235 717
61 518 1000
415 252 720
616 586 501
347 762 429
532 255 972
690 867 878
554 182 486
481 96 581
334 642 21
663 415 893
127 67 605
540 795 233
290 12 659
522 442 69
726 74 218
488 60 842
463 457 127
328 745 411
38 430 73
137 615 834
711 390 498
579 768 719
347 89 733
46 757 153
424 575 586
413 34 704
179 347 541
871 135 898
291 833 481
862 218 2
165 749 947
196 709 337
182 740 757
649 186 945
422 785 959
790 54 311
773 176 724
191 459 253
425 177 452
281 389 342
399 706 720
255 208 820
526 206 788
553 219 458
603 774 597
514 817 913
460 75 275
600 723 820
435 138 449
533 83 657
321 102 865
150 266 872
259 806 92
144 172 561
321 299 137
192 555 719
561 617 405
676 248 944
635 392 5
473 529 624
582 354 621
827 280 344
567 536 89
617 70 400
106 147 100
621 343 795
782 786 540
447 117 656
614 436 207
434 841 8
99 417 39
732 111 474
371 317 63
402 486 350
874 129 458
15 303 352
732 8 745
759 659 603
358 815 557
805 604 410
196 229 855
286 607 893
762 94 830
524 690 675
856 263 481
314 457 591
173 701 795
186 805 253
463 827 478
310 707 508
51 650 263
425 762 275
374 473 224
643 201 370
101 494 171
503 493 670
403 289 490
581 341 535
723 719 352
542 51 233
158 209 194
215 617 525
331 541 38
174 667 30
638 685 579
78 777 51
32 303 970
787 580 480
432 526 679
114 393 948
64 800 976
334 179 329
549 755 563
72 545 727
136 554 967
630 146 511
607 247 204
573 513 277
324 724 772
600 545 873
475 598 798
80 88 241
138 721 53
713 722 554
242 28 924
347 562 302
13 753 349
623 650 226
45 850 701
677 861 418
195 419 739
77 133 526
241 122 755
508 579 708
398 32 206
35 316 842
867 510 634
612 291 186
221 523 668
753 425 301
496 231 604
96 294 709
59 421 38
286 470 337
521 741 329
804 133 950
159 529 598
543 661 389
403 721 195
325 5 364
102 543 239
508 64 498
91 445 611
598 479 874
782 356 710
222 171 528
865 783 732
193 700 202
320 472 319
151 431 998
665 536 52
143 499 966
322 108 560
842 458 435
138 115 237
279 477 111
49 53 17
88 441 153
764 379 747
292 801 182
560 307 937
97 786 135
704 514 479
505 239 582
152 571 115
749 91 163
178 732 303
661 534 981
92 70 547
458 561 653
71 281 787
256 300 832
579 19 539
287 87 915
497 820 39
299 256 946
193 4 563
271 819 510
50 115 476
332 550 510
128 486 558
205 523 975
83 186 775
171 580 578
149 749 892
248 322 781
202 504 355
405 822 399
118 819 46
494 126 310
156 542 451
373 66 507
590 383 121
526 871 838
19 240 61
261 794 936
783 98 61
372 157 394
325 299 236
232 375 301
94 684 186
663 627 739
549 32 899
307 97 956
88 680 550
263 461 375
780 693 263
455 694 871
355 206 633
669 258 313
649 687 306
550 58 378
488 387 601
174 361 479
775 349 412
609 172 203
862 469 770
239 300 371
412 168 803
601 744 22
366 461 836
803 664 240
441 41 687
848 757 88
710 405 355
552 334 237
210 37 800
320 577 55
866 266 145
855 132 482
496 327 326
68 64 295
829 307 687
352 395 219
629 170 697
233 640 680
829 693 977
826 856 182
608 329 685
132 64 449
526 834 61
287 556 859
355 272 407
109 632 370
694 308 378
785 268 167
763 132 652
473 319 241
703 56 359
653 347 372
190 660 387
175 759 30
354 631 340
233 157 174
650 655 642
407 326 920
800 716 362
161 312 860
717 753 81
39 623 679
772 216 568
625 717 510
350 681 893
23 696 993
98 716 382
357 216 391
71 285 340
163 251 528
764 348 808
424 603 543
652 425 358
84 830 656
783 670 122
44 188 49
288 849 224
477 715 620
416 776 697
474 215 109
717 713 939
609 770 800
506 751 531
420 302 107
345 638 762
747 748 297
438 27 618
525 213 505
262 557 954
597 194 152
275 645 496
472 1 545
120 858 515
387 57 924
540 126 830
559 314 898
47 659 365
99 32 63
480 566 745
527 75 806
15 249 792
764 402 748
777 537 507
207 613 168
458 343 476
391 200 886
625 478 250
103 828 859
409 786 318
457 378 598
256 30 156
91 757 460
659 289 34
43 371 674
852 3 848
573 132 903
751 244 642
247 579 26
856 552 930
610 700 98
356 176 310
259 810 267
812 787 899
43 558 406
854 146 448
380 635 951
97 224 466
128 726 699
698 344 160
676 786 814
230 750 913
530 794 818
117 651 20
663 489 838
371 420 166
801 764 725
839 583 451
540 413 440
210 314 540
456 434 93
55 213 132
259 165 184
296 334 520
323 682 854
175 70 56
513 763 926
595 235 854
634 59 248
625 89 584
508 288 389
433 842 996
147 579 561
380 482 504
298 751 656
678 720 516
725 723 929
597 68 898
212 431 693
586 461 73
261 518 415
782 590 982
111 839 728
57 742 58
226 647 363
609 686 991
572 128 715
13 132 937
2 524 974
665 439 152
432 70 996
263 50 20
216 419 812
447 249 280
758 80 787
401 625 209
679 447 284
315 852 770
225 400 87
216 598 253
831 523 354
811 6 555
619 804 892
432 457 135
281 82 451
11 793 318
673 660 977
582 34 394
751 556 202
719 608 131
448 391 720
604 686 661
740 552 432
832 756 818
53 151 760
859 425 733
333 508 686
738 584 230
342 496 168
484 430 326
821 721 401
703 202 753
788 523 843
671 142 757
58 598 27
391 374 211
722 377 342
236 852 64
444 363 211
575 519 363
655 93 737
247 204 754
703 786 388
329 558 992
221 11 876
442 571 375
788 334 316
222 63 253
577 785 48
128 481 198
786 51 46
332 108 534
755 78 578
314 132 855
622 599 505
811 500 839
150 519 15
499 505 333
817 335 834
466 189 57
416 760 38
603 383 176
6 696 331
781 666 741
198 345 184
407 534 1
740 842 316
710 778 730
636 516 299
781 483 31
601 383 960
103 617 929
691 61 948
148 574 260
242 344 977
450 338 624
72 687 825
360 828 533
244 177 567
846 153 983
402 753 57
113 677 563
50 625 623
720 75 906
109 310 935
453 699 653
658 503 28
749 684 409
517 466 666
473 404 580
140 416 891
71 456 675
332 677 630
88 711 396
550 677 486
278 294 963
868 106 34
341 265 310
859 776 626
616 679 504
337 705 191
555 129 10
560 753 803
266 307 989
403 708 721
476 550 856
141 552 516
416 239 911
821 139 766
625 54 527
224 855 122
588 481 124
337 104 805
230 645 57
340 385 199
59 798 969
216 616 917
86 822 158
68 132 298
543 174 409
433 688 464
437 709 158
662 169 742
473 874 77
744 310 7
568 741 483
546 48 489
804 459 315
816 586 99
843 867 16
338 639 695
234 578 714
324 73 538
808 612 277
21 530 726
291 201 34
504 42 891
844 799 433
501 297 226
848 278 697
185 702 550
52 298 594
835 327 343
164 718 691
742 94 375
409 499 676
207 731 359
266 412 255
142 628 647
714 720 268
151 767 624
551 455 630
686 750 525
96 440 498
523 334 634
215 118 343
33 60 54
558 296 999
682 586 180
843 257 738
415 790 494
438 33 969
171 362 452
314 97 427
446 681 65
653 322 513
299 518 170
55 471 317
115 819 443
514 268 313
106 194 472
656 595 127
52 254 314
601 56 800
266 122 747
735 590 365
34 88 827
70 714 266
266 764 957
51 129 302
74 364 422
527 154 364
614 430 164
308 630 404
797 603 975
776 2 176
171 798 159
644 446 229
101 113 18
167 759 972
165 802 904
718 536 504
309 327 660
702 408 942
95 227 559
56 301 358
451 197 636
499 332 929
550 500 950
685 576 478
170 342 304
203 497 833
867 312 604
69 224 573
196 868 808
352 743 764
732 377 523
15 204 546
728 174 428
317 324 997
361 456 668
874 215 336
50 91 282
488 644 102
437 561 496
831 215 331
5 16 254
202 358 640
265 138 51
287 521 348
803 655 295
590 295 149
330 635 240
192 743 541
453 646 342
8 351 681
600 724 581
256 419 967
242 378 263
197 289 668
52 609 843
217 816 172
207 70 844
823 647 257
128 245 647
357 593 751
712 439 384
240 213 25
403 72 708
156 3 788
26 724 846
195 208 256
66 743 59
572 644 141
546 596 160
357 42 820
119 620 301
616 370 645
83 825 588
197 276 41
665 707 381
684 170 224
260 563 110
177 140 771
342 359 693
163 88 710
269 343 219
193 386 923
803 35 470
225 647 220
671 704 794
531 126 344
43 186 660
173 818 840
66 669 211
784 166 101
632 256 290
262 785 833
740 149 930
158 607 245
182 54 124
456 463 591
728 203 405
684 329 386
228 396 595
740 707 269
679 135 270
91 788 111
736 609 656
450 362 104
564 630 179
721 328 11
80 341 348
66 385 315
342 377 996
537 671 998
821 35 833
355 189 280
107 703 111
557 377 138
609 814 322
226 428 330
531 869 36
690 264 32
358 374 762
422 706 115
487 127 250
529 261 886
618 233 199
342 570 452
444 599 503
626 236 750
728 708 699
685 842 489
798 639 107
578 378 895
258 616 845
96 474 167
511 595 1000
78 476 550
646 745 57
596 846 971
443 90 194
533 2 890
563 420 49
531 60 607
390 233 328
249 320 714
290 354 957
666 142 42
375 850 464
621 595 86
274 703 441
834 678 746
157 6 404
506 300 80
644 594 571
813 549 218
402 414 948
35 241 137
581 113 292
633 816 559
711 685 612
29 574 270
828 776 54
65 386 594
401 700 494
261 358 980
581 339 598
741 571 732
592 259 892
483 383 87
89 421 897
441 607 690
24 294 886
865 601 457
690 398 832
840 638 536
690 179 278
675 652 536
410 224 67
381 405 929
228 350 934
851 627 826
354 492 984
676 241 136
840 249 498
754 149 644
165 632 998
759 159 308
534 645 541
191 291 129
408 183 468
748 397 720
836 310 515
171 282 860
786 353 242
125 675 296
751 576 114
259 8 100
669 591 757
587 351 515
664 263 513
497 517 226
753 135 767
705 280 585
572 822 496
219 770 714
308 819 227
264 760 491
618 357 963
350 61 724
561 190 757
632 179 105
615 701 768
808 460 446
531 645 297
690 338 13
438 289 58
35 706 171
861 196 52
55 513 298
196 567 115
19 375 80
190 225 436
152 343 705
1 176 467
583 608 171
725 713 945
72 566 921
206 573 871
494 807 84
712 84 772
685 459 594
397 507 540
130 758 417
112 760 205
642 379 61
397 534 717
483 812 541
727 123 502
261 442 842
337 771 931
721 34 517
88 13 896
227 204 241
160 486 442
113 520 189
42 503 587
695 539 754
79 539 876
157 732 730
232 749 238
346 296 222
391 795 29
569 839 608
798 533 4
685 688 891
180 438 796
466 317 208
546 456 779
873 63 910
456 31 541
25 853 819
465 213 582
742 169 203
146 131 475
152 484 536
141 537 498
731 133 375
749 100 412
676 115 600
567 41 335
826 533 200
474 313 399
80 316 747
602 469 288
335 759 376
395 629 906
793 522 647
796 564 273
491 874 354
787 815 793
11 836 177
5 54 2
103 482 519
725 582 789
696 698 90
857 159 490
484 811 379
232 491 770
615 207 452
144 263 925
532 51 807
717 530 435
513 864 814
583 240 866
198 331 241
521 443 993
366 717 666
83 695 222
567 562 11
788 796 525
845 803 260
334 184 253
479 76 771
402 348 463
418 666 729
582 577 418
697 332 129
582 513 252
556 554 280
390 554 973
38 282 874
24 107 53
180 75 678
559 844 806
659 19 129
653 451 137
50 856 406
366 392 934
756 25 898
368 793 383
633 553 255
778 872 880
690 642 159
107 733 529
520 846 125
82 23 34
89 809 360
437 813 198
208 596 716
217 702 166
187 766 990
841 1958
418 487 730
437 219 734
654 618 331
22 226 534
300 587 39
203 791 493
433 194 4
341 121 727
33 22 221
770 507 74
15 569 351
3 151 969
176 837 287
385 121 316
319 250 405
262 32 601
264 588 949
664 177 237
747 522 848
437 559 608
67 101 525
795 491 206
693 288 992
344 676 680
197 353 114
424 533 351
326 587 317
689 137 117
770 663 344
204 121 520
791 629 391
185 709 290
416 171 632
601 787 240
349 212 653
311 813 762
48 198 60
176 577 140
536 660 664
120 742 839
469 484 161
259 231 625
185 753 516
435 162 739
806 225 821
20 346 214
699 430 260
677 68 940
560 388 801
424 601 57
616 803 740
184 37 45
322 506 278
351 427 694
172 696 957
234 649 161
653 786 712
379 670 441
550 733 707
165 71 709
728 743 457
641 377 719
62 402 206
33 389 210
217 275 719
538 391 718
110 798 954
692 527 986
773 778 688
338 123 255
138 814 914
389 211 304
292 658 4
822 658 655
454 813 537
49 326 474
5 674 617
340 805 84
715 304 982
502 509 291
62 189 330
682 332 843
300 101 264
373 244 134
511 434 477
492 279 328
493 151 565
12 277 959
160 453 479
794 299 783
765 283 53
477 99 214
428 543 598
736 174 74
159 686 403
723 776 264
804 85 887
733 350 862
149 521 761
376 788 766
783 698 633
314 447 53
751 548 402
296 30 612
432 102 494
208 741 581
436 163 476
305 729 681
439 513 317
445 677 338
407 325 693
695 527 175
533 153 119
722 600 303
488 547 13
212 658 698
605 742 763
659 251 365
602 168 218
334 839 720
739 268 447
148 79 440
603 139 822
317 97 616
841 689 349
580 34 424
656 711 71
742 174 720
670 20 362
762 366 59
810 711 986
778 228 286
130 779 492
324 678 746
521 677 903
570 344 829
740 341 63
688 44 751
346 231 120
693 609 899
268 286 828
418 778 119
824 136 689
466 608 285
712 723 789
170 653 820
780 317 312
153 204 393
1 780 289
183 79 831
220 243 68
553 119 20
713 577 48
656 246 854
382 796 351
697 613 37
80 19 573
750 556 33
42 800 734
812 296 31
813 835 74
635 833 899
543 766 815
323 123 445
15 702 856
574 693 470
586 645 598
358 689 842
5 819 116
693 574 797
671 347 574
429 415 587
416 71 571
341 347 534
567 824 176
665 337 778
194 635 349
316 367 610
591 328 742
552 813 228
377 254 858
226 18 642
263 373 855
207 507 762
193 666 444
411 316 549
175 215 46
806 292 564
606 779 215
369 551 1000
46 781 705
205 27 776
27 694 708
70 788 819
817 94 233
105 373 638
617 297 270
143 463 487
406 711 336
502 759 371
510 341 96
380 329 281
167 181 311
775 267 111
457 632 885
711 254 399
611 523 957
102 595 609
58 448 278
569 300 399
231 744 640
447 593 989
291 263 667
332 231 809
775 578 454
510 5 218
475 827 395
267 830 599
498 779 188
131 404 544
573 619 828
655 710 457
485 366 589
139 275 754
39 73 865
562 120 790
134 758 746
378 655 551
327 292 147
539 195 523
419 629 541
279 761 400
733 142 521
14 482 831
791 123 411
277 678 540
240 243 473
231 367 485
803 247 898
584 446 791
792 388 971
80 290 43
168 289 90
529 577 458
491 834 689
677 42 92
615 666 122
759 392 271
521 759 786
708 536 957
773 737 572
64 591 742
783 509 491
786 617 840
706 306 695
264 172 536
4 293 312
85 774 543
6 529 785
603 319 991
823 41 834
442 339 511
732 618 474
239 616 648
200 51 717
454 54 978
461 743 109
377 425 568
353 202 251
692 114 568
791 504 326
708 783 72
2 161 203
677 361 325
313 398 433
193 70 758
754 411 272
439 577 666
669 337 619
56 118 988
623 312 907
89 66 581
696 179 708
398 762 271
420 619 977
496 694 210
500 191 762
277 283 620
561 809 877
428 195 55
273 597 496
793 366 440
385 421 15
244 92 930
125 437 432
826 243 724
542 126 122
694 382 950
684 62 197
717 796 565
15 137 280
177 758 826
688 283 877
422 832 754
387 101 578
134 74 907
813 384 76
13 255 588
552 352 526
56 133 751
285 709 592
365 108 962
214 153 510
714 715 518
452 752 296
673 633 615
147 782 989
25 643 711
377 371 132
173 191 705
192 293 537
609 461 671
508 419 799
366 586 783
588 475 273
66 62 732
348 296 840
167 579 237
40 226 605
66 456 499
346 839 251
415 700 922
89 200 584
656 343 881
761 412 443
250 280 133
296 428 550
458 744 66
395 237 581
126 371 868
611 590 549
119 61 787
591 594 441
140 138 928
579 560 25
836 266 909
179 407 722
559 703 117
677 234 280
732 727 993
404 25 719
754 416 284
591 359 857
2 19 780
434 212 964
722 183 610
592 236 247
732 290 606
357 251 886
500 336 888
514 513 844
730 130 621
788 11 870
284 104 810
532 333 20
73 138 281
264 478 806
621 759 549
754 731 620
283 382 329
642 559 105
825 6 833
446 648 400
766 95 230
826 195 485
552 159 652
7 710 189
511 639 723
313 771 525
670 360 955
534 626 471
565 577 634
500 735 340
285 763 15
825 831 335
156 132 503
528 447 737
782 779 630
226 812 980
676 372 115
705 297 208
554 795 698
589 560 374
301 138 570
129 530 390
271 303 376
761 228 174
372 105 360
138 337 605
659 17 344
453 409 307
692 343 535
168 8 285
774 556 851
228 287 890
9 730 651
790 181 883
22 339 988
418 258 848
729 187 406
37 829 47
693 394 701
690 816 516
769 615 211
610 666 725
336 415 827
576 193 700
798 761 621
282 546 559
798 447 630
524 640 928
689 279 294
226 32 73
378 294 516
412 228 319
282 620 496
517 245 486
631 252 37
562 472 971
367 118 632
433 598 931
494 530 164
469 728 668
591 16 582
178 530 856
691 418 154
432 712 551
402 234 926
45 423 531
386 351 117
782 29 674
565 784 849
379 163 818
494 379 472
474 107 539
360 658 4
115 262 780
684 467 15
332 833 275
732 258 842
10 532 489
333 690 83
300 692 962
95 222 440
343 309 286
829 538 689
285 815 730
50 493 10
841 20 800
320 348 142
798 40 749
826 150 350
624 194 614
566 807 8
82 532 198
450 561 537
44 813 421
301 781 701
175 609 672
645 353 484
726 290 560
753 610 598
52 530 378
369 101 484
729 768 252
356 695 887
303 375 605
178 34 481
427 275 440
194 136 584
521 333 504
366 690 941
79 443 972
338 653 598
764 363 692
784 737 978
303 155 224
172 234 652
621 28 366
518 646 461
199 670 729
423 377 362
495 386 806
544 132 572
385 406 960
452 420 69
164 161 300
114 676 935
266 16 16
50 721 482
378 281 918
825 14 506
182 508 255
834 621 662
185 167 520
91 711 531
738 751 355
544 764 361
449 319 91
157 170 101
622 197 94
489 514 566
631 720 407
599 521 647
39 212 403
228 591 838
768 303 575
358 388 825
273 383 416
535 714 11
600 599 269
379 192 589
252 629 795
667 467 264
232 127 177
466 150 170
752 648 124
312 340 57
606 154 511
688 334 83
154 541 195
133 685 777
317 33 297
617 409 901
306 824 830
824 54 60
729 552 694
612 760 289
803 817 30
174 209 111
636 745 6
612 481 522
500 520 848
314 639 427
225 404 358
365 507 750
740 269 269
78 649 475
462 243 888
164 340 594
150 521 939
335 733 55
175 707 96
273 438 10
554 805 758
695 792 998
407 68 641
117 100 492
421 212 190
773 191 641
376 92 230
552 333 823
22 156 652
251 658 298
634 401 305
136 506 621
654 568 381
303 390 894
452 351 200
296 620 939
95 322 265
198 258 865
735 18 303
662 270 844
261 314 7
21 137 111
11 462 49
564 131 760
381 42 414
748 488 155
155 252 707
247 304 850
823 378 887
219 425 839
714 378 785
409 69 58
198 319 498
228 700 334
826 705 433
793 806 87
287 371 804
841 325 104
525 462 224
576 78 34
255 468 405
282 817 466
795 162 68
11 580 54
397 800 56
517 774 873
76 838 425
317 350 856
135 530 792
781 227 530
558 212 53
404 222 677
334 553 537
757 142 763
558 209 436
779 619 147
603 453 533
393 125 920
435 720 10
184 248 127
23 294 274
762 90 384
271 825 940
207 406 531
109 549 489
477 683 420
825 713 10
394 147 564
527 346 65
119 314 608
658 613 510
19 478 763
546 382 467
664 239 33
587 72 18
512 116 75
23 738 9
698 198 705
809 49 841
237 493 636
803 184 467
100 539 174
685 840 138
667 618 168
193 153 214
210 85 777
692 348 606
163 471 186
27 254 824
744 755 832
233 43 553
496 574 628
797 805 356
485 262 994
149 202 283
218 387 682
752 414 864
351 183 64
52 454 910
545 149 854
76 503 393
502 789 915
60 506 976
206 350 868
387 638 544
274 521 83
568 371 161
64 726 348
619 834 149
309 427 525
344 291 329
679 350 898
437 610 501
116 584 227
282 686 554
397 562 232
627 46 537
796 809 653
590 671 201
801 63 255
91 475 626
206 22 2
562 488 398
548 658 44
234 508 41
619 610 639
791 489 592
549 199 585
89 227 722
779 619 618
399 759 771
98 450 613
352 289 731
684 689 404
139 339 11
192 271 484
260 439 898
374 667 21
15 528 780
714 664 624
292 448 131
248 792 70
20 129 300
45 542 9
780 804 274
12 607 830
586 340 103
623 100 386
747 428 589
163 646 97
1 655 47
472 252 984
313 760 480
542 204 780
173 327 289
82 140 373
681 88 753
11 586 933
834 356 391
797 262 930
17 176 203
118 638 732
274 185 480
420 139 924
117 295 631
693 725 718
432 601 324
362 172 400
829 56 609
89 457 912
733 172 55
694 56 811
651 457 400
674 477 447
246 532 198
7 128 523
371 308 8
189 388 185
196 836 617
663 337 348
724 258 507
618 633 426
774 244 727
121 652 536
651 12 89
243 257 598
642 322 875
340 683 102
217 179 362
104 453 72
596 352 55
99 214 621
580 447 80
195 276 457
771 130 59
181 412 506
417 30 135
716 818 391
694 368 1
132 575 812
734 642 4
602 176 672
617 462 170
588 212 796
340 107 385
458 655 733
466 823 553
215 620 934
197 687 394
53 667 815
554 406 869
4 545 33
24 482 258
763 112 418
744 181 699
232 195 645
475 96 486
299 228 36
67 654 821
408 459 488
712 556 418
644 730 851
273 661 472
510 384 565
141 522 347
694 607 877
170 516 868
406 713 628
666 415 405
672 392 955
417 144 575
734 89 182
815 186 831
29 416 808
453 557 173
767 768 164
512 466 135
466 146 755
82 353 229
303 798 337
149 745 100
228 116 751
468 484 686
54 34 920
693 447 684
478 664 841
273 641 46
600 86 660
633 523 735
278 186 105
481 592 967
525 568 819
328 356 656
219 631 391
96 460 850
671 574 654
544 427 607
500 233 295
611 672 800
477 659 978
704 109 554
506 575 605
299 451 10
225 600 555
689 735 4
198 325 114
421 195 178
441 772 345
750 802 360
291 687 375
826 373 20
20 395 456
276 434 545
193 831 909
483 97 620
430 621 451
225 181 307
409 67 565
130 238 798
433 494 155
176 330 343
367 28 795
353 80 961
587 185 106
689 319 63
517 204 860
182 351 905
359 554 177
503 763 580
360 725 940
677 463 339
111 456 343
208 793 553
425 107 15
663 126 715
114 443 360
484 785 903
139 393 414
577 654 242
177 833 578
600 96 182
464 63 359
734 729 279
235 161 668
67 441 965
409 780 766
233 702 352
404 232 273
327 736 596
690 107 587
260 173 643
553 162 386
315 624 440
33 640 445
59 702 823
281 345 909
478 237 116
189 131 273
502 435 284
301 711 165
815 94 890
74 204 124
532 636 612
737 609 948
23 327 225
359 81 183
498 566 532
599 676 745
658 153 167
293 472 849
202 35 890
761 250 452
222 639 294
739 121 223
531 741 908
665 206 182
348 325 470
27 53 865
445 816 431
400 668 710
319 402 104
318 187 884
366 459 853
581 166 570
587 401 562
148 733 866
540 256 916
119 780 256
593 238 702
294 446 994
474 755 18
809 263 942
802 103 689
390 288 894
226 478 913
491 593 733
656 75 525
39 485 883
159 528 440
723 334 783
747 136 137
144 11 693
739 399 579
682 460 474
801 551 634
489 482 911
719 432 784
609 51 512
232 425 932
587 342 449
300 488 810
241 579 584
347 547 114
686 6 497
122 290 10
317 488 358
724 677 152
333 336 403
355 422 692
424 826 857
727 616 58
831 85 183
591 72 947
657 554 354
541 30 426
502 315 321
253 373 957
484 355 42
312 91 482
151 204 870
485 494 1
590 235 480
250 488 795
88 313 864
241 530 622
9 83 25
816 723 830
603 754 817
497 806 301
374 135 282
533 733 177
711 238 594
750 571 605
411 832 948
408 763 949
625 718 498
210 657 293
29 358 440
35 375 329
465 772 524
2 462 918
515 688 252
63 798 88
489 337 181
824 725 438
147 368 567
437 589 439
228 123 38
655 24 586
224 280 893
544 806 995
625 699 519
520 801 406
520 39 232
796 811 642
185 686 983
233 315 506
717 726 337
59 798 326
484 712 956
65 109 649
577 196 191
544 221 363
422 296 615
674 242 704
220 526 723
410 285 789
195 581 24
786 237 144
248 804 271
58 109 174
262 173 984
841 779 790
21 46 369
423 498 169
306 777 419
51 430 874
511 720 287
284 458 114
260 454 383
823 172 284
116 736 129
653 474 773
27 624 715
529 451 26
375 563 836
135 501 881
726 429 783
338 286 232
453 391 257
510 623 868
184 97 111
95 203 352
52 747 954
415 166 515
260 72 228
836 739 315
60 815 496
556 97 213
174 5 577
311 109 998
411 658 39
614 821 492
107 613 804
253 519 931
799 257 307
557 818 283
129 598 911
568 544 670
570 671 648
764 724 560
714 713 224
692 9 37
708 145 507
7 401 366
452 801 776
387 75 865
523 824 893
794 71 756
780 101 321
487 732 817
101 702 26
505 172 925
457 356 697
704 287 752
660 652 701
830 729 642
339 657 16
227 234 12
153 429 822
832 574 322
484 264 707
159 226 304
202 428 608
465 734 945
613 324 371
47 36 840
91 89 906
290 770 407
567 99 263
588 774 959
450 387 256
753 465 947
457 354 48
243 491 140
242 839 439
175 465 3
695 186 661
420 696 371
779 167 345
694 91 76
268 428 841
233 587 287
142 656 309
386 410 584
815 811 479
798 539 161
796 538 443
726 759 313
697 462 255
298 321 121
442 836 952
630 108 795
383 415 755
784 503 672
109 714 651
563 659 266
94 684 303
821 38 9
604 325 936
269 285 409
304 194 507
397 543 853
