18
834 857
890 283 -165
850 872 945
25 912 730
861 816 -341
672 164 610
186 555 963
319 789 986
628 331 -625
716 852 680
513 286 -490
338 195 -219
96 141 -509
207 878 -524
812 164 -346
928 364 88
201 12 -500
453 481 778
164 882 25
614 613 -249
830 209 564
910 645 414
339 32 820
161 756 -877
226 75 99
308 643 682
462 197 839
933 898 -182
344 254 -683
773 744 -795
571 92 835
76 909 419
823 269 734
486 87 579
410 566 -833
721 266 -521
539 479 54
964 776 757
488 480 -217
936 779 -379
389 844 -269
275 372 387
792 786 923
373 441 -964
775 792 988
487 399 -964
265 197 183
333 577 260
384 565 614
326 917 177
830 686 -352
64 628 -641
829 387 11
884 137 -286
65 912 -698
326 355 -911
311 375 467
389 278 897
747 810 340
268 586 -632
776 881 898
871 197 -800
957 830 389
769 67 -341
75 917 -527
756 743 787
638 373 174
517 737 -438
237 108 -220
331 4 -712
477 540 -23
239 46 184
618 2 676
143 216 -423
551 968 840
175 226 -715
30 671 237
343 534 -971
584 6 -514
817 879 -406
631 49 -420
830 691 -915
906 671 -252
780 114 -882
297 217 -984
798 666 -721
502 590 345
518 520 -57
745 876 -806
668 5 712
528 890 303
844 552 -14
138 790 71
765 421 -54
856 438 -632
559 132 -367
237 401 -913
434 800 -188
693 174 -680
235 849 811
368 235 -47
590 557 927
151 520 -884
536 29 -637
567 84 362
546 794 762
604 788 267
830 84 380
803 805 773
143 753 -36
697 23 -985
10 845 -899
932 518 815
803 681 578
206 927 -321
131 555 -588
441 593 202
37 71 -227
795 533 244
593 801 403
789 888 881
368 518 -5
350 168 466
948 779 823
35 346 733
568 668 78
83 257 554
21 35 -46
473 4 878
788 486 318
802 351 -318
573 806 838
531 747 661
807 129 625
686 372 -474
153 923 -584
88 526 829
869 260 793
802 827 275
172 76 131
422 693 -797
127 1 -969
937 530 795
906 135 -286
896 451 -871
365 555 345
457 635 870
28 684 -121
155 181 317
627 735 -160
104 928 853
890 673 161
430 440 428
773 462 105
580 179 -50
904 100 891
84 6 186
905 626 133
709 967 453
912 79 -623
673 112 85
220 642 -611
723 60 -152
168 505 -125
618 805 -405
918 109 598
241 305 855
948 831 160
158 3 587
36 38 -185
579 220 993
199 560 -905
553 785 708
969 371 -317
769 254 -345
298 156 -150
366 915 110
79 834 -571
376 175 -524
834 239 -760
46 501 701
389 956 -281
725 184 -358
501 601 -625
39 264 84
557 537 -981
609 814 897
748 356 -860
219 217 325
187 884 266
447 856 -332
709 887 760
632 591 -688
76 779 67
563 95 17
838 532 -114
609 322 278
591 820 -328
919 242 422
917 76 -527
593 223 -79
768 455 33
227 101 -618
317 570 327
613 519 247
176 473 381
566 87 584
392 710 -888
371 557 -811
67 503 912
500 520 -473
88 876 840
335 94 524
906 703 673
488 760 116
459 371 34
682 215 217
808 418 470
761 428 -709
540 651 -854
420 235 701
186 288 -56
331 793 682
221 523 -406
421 812 -747
553 771 627
130 808 -508
319 598 72
692 911 799
660 91 -252
818 77 -61
965 87 -704
217 816 -842
559 963 382
566 956 231
561 130 408
25 936 -476
949 538 -608
303 622 -302
576 538 777
413 389 130
884 887 -264
198 44 -507
502 283 357
958 373 -987
919 485 -643
239 864 -783
614 788 -545
866 382 124
870 649 -8
161 576 -841
392 443 769
412 288 -837
527 119 -650
391 554 483
679 515 529
468 353 -11
284 138 676
667 704 791
578 507 98
717 17 69
877 239 971
264 716 -800
660 619 764
625 25 -735
744 905 -945
409 71 -353
859 871 -84
250 699 -188
7 874 -336
459 468 -750
185 5 368
531 478 770
179 701 484
49 722 -11
388 622 637
387 960 -560
54 31 227
338 278 571
258 235 119
523 770 880
629 877 456
666 68 -863
116 61 236
301 757 -62
789 330 942
349 942 528
488 60 127
463 821 131
347 19 -952
146 344 274
764 874 -589
805 344 739
191 433 551
800 220 1000
798 623 242
345 402 300
264 36 391
726 256 866
81 232 -112
494 126 491
457 203 -624
87 27 -797
473 873 -19
3 344 -358
378 336 98
591 501 -95
766 724 -103
474 774 39
639 557 -40
335 84 -848
83 538 259
902 129 -214
879 11 -854
612 663 951
536 321 -308
402 28 -357
782 474 735
679 958 -172
393 383 303
194 858 321
853 721 188
934 135 732
6 520 -563
721 741 -494
868 240 -795
680 834 378
473 137 90
321 933 -867
840 11 -930
367 726 211
200 6 -241
879 889 -973
192 878 -482
16 450 -832
327 674 986
5 531 113
622 902 -189
396 929 178
878 232 -180
890 313 2
452 446 -824
910 783 17
730 403 86
838 651 224
485 892 45
263 339 -69
542 483 -972
384 761 386
240 354 985
179 329 -87
699 713 -454
171 753 -760
832 450 -748
904 249 -221
18 85 -408
593 132 526
637 834 360
683 142 762
339 310 -139
662 264 -741
774 347 -770
312 697 558
793 739 722
215 645 -733
793 732 112
72 462 618
71 369 -255
650 701 -558
37 413 569
155 587 -603
69 436 -702
903 170 353
36 224 704
436 352 674
691 485 -52
501 940 -724
893 501 -301
21 614 -89
744 280 203
635 567 -482
886 855 774
654 419 991
957 134 517
876 310 262
954 772 459
816 511 710
347 199 -752
689 392 304
666 294 -186
534 456 998
919 874 88
679 280 -48
165 281 577
4 9 759
554 45 748
263 940 -638
641 268 -218
479 501 -143
303 957 3
492 940 837
616 933 -13
40 925 -270
815 406 913
722 439 -135
825 187 -65
83 474 261
903 481 -449
941 214 -685
534 148 -561
415 470 258
374 145 -971
526 192 -480
4 293 -865
145 691 417
619 745 914
886 421 -6
873 393 100
283 444 77
538 894 -464
901 73 -898
294 531 -93
889 308 -105
888 489 -205
247 201 -538
630 409 302
138 167 233
107 339 175
101 602 -814
283 815 -863
546 849 37
900 684 389
355 540 108
792 369 -418
423 289 -536
208 13 626
639 587 713
335 924 -30
351 551 -735
256 465 -577
383 881 -302
628 97 -884
343 628 -825
207 959 527
527 269 796
561 912 -566
636 150 590
536 586 932
680 548 -647
341 259 546
841 305 -71
205 492 541
490 626 55
389 214 -386
806 98 770
878 166 335
184 151 -235
466 287 702
589 613 -414
760 269 -613
651 429 -739
516 838 -222
555 488 -527
787 764 442
212 449 -400
510 942 -848
514 550 -905
545 620 -379
827 215 -468
63 817 -344
468 183 -417
496 819 398
776 554 962
756 281 -779
496 186 -458
160 945 868
459 327 667
721 443 130
641 737 -999
362 401 824
813 433 348
33 553 -583
92 361 82
825 319 -989
51 641 315
334 818 -38
272 866 -373
215 347 -229
949 111 425
590 304 -744
413 301 92
627 762 -338
329 429 -10
754 179 -626
25 280 68
400 716 -377
452 321 -232
917 523 -120
114 663 64
934 140 408
669 434 -633
750 127 366
832 151 -962
613 357 767
16 492 633
663 88 -5
368 717 -28
886 26 -970
736 656 -944
179 188 9
571 287 -657
526 353 321
832 120 -204
597 924 993
584 109 -299
237 111 -945
680 1 -449
680 510 -354
873 183 585
877 352 -570
840 553 -180
634 943 842
826 146 810
594 264 -302
572 958 501
305 256 111
813 134 -926
89 499 464
410 172 287
882 323 -392
910 43 42
398 502 623
857 658 931
898 442 11
658 284 238
286 123 -484
80 59 -375
917 840 844
886 7 -270
337 414 -795
339 668 31
911 918 -358
337 735 839
695 512 798
621 578 725
901 282 140
504 588 636
610 491 -489
528 411 644
771 589 93
414 63 -914
197 481 805
504 667 815
259 59 -159
362 12 180
858 611 -800
675 736 -981
899 647 531
67 138 688
698 58 58
559 222 -358
16 188 759
930 296 -644
697 704 604
510 239 966
185 951 -158
322 129 653
133 65 -741
251 352 -823
891 523 -978
893 956 527
694 810 34
604 134 491
634 49 -184
951 598 335
791 404 -837
685 933 547
565 614 712
688 233 304
649 418 751
433 381 729
611 607 -696
260 570 203
585 364 -22
760 682 579
84 785 -28
48 693 267
546 389 265
757 380 96
803 616 195
929 863
352 928 885
95 396 602
381 724 415
19 294 -683
388 396 -451
300 48 243
881 475 454
670 799 -303
920 510 777
278 769 1000
429 262 -863
180 453 -802
801 732 -902
206 864 59
335 642 232
748 389 -848
745 490 -557
127 193 -361
111 855 -854
327 396 121
654 532 -939
911 787 106
772 524 370
485 917 -462
610 157 -168
761 170 -866
602 788 -692
207 815 655
894 868 833
513 21 -784
786 856 802
400 265 -534
510 393 -167
395 44 270
251 709 376
559 441 -525
320 37 -557
519 274 42
582 927 -115
892 780 648
915 257 -66
286 589 -26
76 806 671
151 896 -840
547 713 -740
454 891 -167
795 97 -329
240 242 206
865 521 725
301 907 226
549 749 -465
348 355 428
464 353 -636
439 208 869
749 543 382
9 28 -536
354 696 129
97 594 155
874 99 -786
282 321 151
105 788 -818
630 315 147
660 170 -833
214 230 802
604 914 -104
643 858 -426
69 667 723
668 915 -491
283 100 632
545 336 497
702 127 635
143 450 856
563 193 586
816 524 159
336 625 -130
313 139 842
170 96 849
51 761 -718
572 531 -372
268 114 -572
401 667 -879
761 904 -717
410 234 851
913 789 226
119 271 412
668 443 834
97 560 -465
19 788 856
306 479 899
190 432 827
901 291 574
129 586 -37
322 264 889
337 359 931
335 302 -827
244 753 41
628 514 156
650 818 -173
920 655 -343
21 646 382
873 358 -795
109 477 208
749 552 -994
710 461 -869
115 719 41
523 757 -105
627 11 -230
669 324 928
795 498 -439
177 595 129
364 566 52
472 626 716
629 544 397
148 215 744
557 655 689
543 246 -465
534 621 98
382 890 -452
226 76 -173
112 627 650
904 106 604
406 574 96
721 289 -808
802 701 -21
44 60 189
329 282 657
572 199 -833
929 621 660
8 768 736
917 54 -286
764 452 423
291 259 6
543 612 -852
298 591 548
570 566 -484
22 406 497
539 617 -208
223 157 289
322 674 251
93 699 952
357 279 -538
149 473 -435
152 112 968
453 730 990
408 104 40
672 762 -44
151 280 1000
132 861 347
502 899 -254
400 833 -770
617 278 60
334 656 -731
37 801 -578
350 366 -383
352 646 -365
381 817 232
392 918 468
601 790 351
853 868 148
681 450 221
886 768 859
894 98 518
38 29 -122
125 450 723
277 102 -903
745 707 -315
662 447 -628
816 386 223
210 449 942
436 538 -851
584 836 -364
825 629 -17
653 435 570
751 89 -513
721 673 588
470 292 292
371 286 706
457 550 -675
600 4 -244
95 84 -410
256 752 604
821 875 -951
135 867 36
55 699 933
15 740 391
379 666 -980
685 541 116
122 164 866
294 381 -836
499 778 379
723 214 -482
835 25 604
161 860 -97
709 139 -2
111 54 -863
656 123 328
812 512 -3
226 829 839
856 479 -807
403 781 -435
499 747 -321
786 563 276
335 374 -398
84 83 -347
291 677 -816
232 618 -124
791 128 -527
298 268 891
584 105 582
841 42 397
184 445 -176
899 533 572
481 584 -823
268 558 117
728 125 -818
571 444 52
839 292 367
919 293 -421
291 88 -311
525 578 -205
867 653 349
558 418 372
160 458 -733
633 555 205
174 589 -386
74 780 111
276 852 129
756 608 359
854 304 172
758 422 101
712 736 -18
281 335 964
919 245 849
207 338 528
423 244 689
163 275 732
346 500 978
570 480 863
433 877 -278
168 245 -14
622 680 -412
60 730 849
865 836 -484
730 614 669
109 792 401
18 696 -714
414 565 -127
495 758 708
181 206 848
363 20 643
810 852 860
57 858 659
106 402 -464
622 818 933
706 355 530
772 859 -211
504 691 712
130 638 -930
753 893 602
664 157 362
6 791 -31
890 779 153
33 522 -782
783 766 58
153 613 406
213 228 456
205 445 60
78 813 620
128 537 -73
592 757 96
880 485 543
326 739 -909
701 46 2
528 392 673
586 442 599
276 84 -708
774 107 640
408 443 976
924 147 920
47 121 -982
451 628 -304
65 391 988
48 266 205
814 751 134
9 148 39
205 439 698
556 468 -205
538 893 -904
760 601 -312
407 692 -791
922 93 -460
621 36 -302
169 565 779
255 337 624
629 496 -286
62 490 470
47 602 -527
573 276 -111
215 623 515
107 766 191
281 543 636
686 329 -684
553 61 -937
591 820 824
570 140 895
314 125 648
807 56 819
901 764 -625
756 720 -736
915 376 -558
839 853 -33
34 158 -572
829 137 529
880 769 314
771 283 345
710 776 -490
867 3 719
849 661 696
799 47 -38
261 154 356
465 403 556
95 558 -424
437 61 913
137 22 -31
278 822 -726
650 512 252
413 53 -233
647 130 -513
187 323 -646
647 676 -635
494 874 -365
264 790 -786
394 452 115
771 358 -410
637 354 -385
632 59 55
315 582 -217
240 475 524
553 110 -81
453 49 132
543 541 -673
414 538 -35
544 483 634
859 39 572
654 586 504
366 391 -755
361 565 -923
293 87 -96
207 328 -491
395 670 62
59 12 765
409 928 732
116 739 290
316 914 689
744 318 814
289 474 -56
254 120 92
525 431 125
578 375 632
775 612 -467
757 751 -213
201 684 -929
241 162 -777
905 311 282
272 243 375
30 599 463
659 797 -926
367 788 -192
801 419 157
849 425 992
229 15 136
823 562 -973
267 569 90
853 659 826
907 738 570
151 517 -375
84 709 330
268 272 196
582 88 92
767 509 517
632 44 -270
531 457 471
639 902 -75
21 823 -665
374 296 974
411 460 663
164 139 -122
628 28 270
243 506 -483
574 263 362
513 639 838
685 512 -400
89 633 305
219 777 515
344 712 -357
856 244 697
488 903 -841
224 63 -780
907 112 849
923 35 -772
492 494 409
880 228 214
376 292 -825
238 420 -192
92 340 43
672 44 -528
136 811 -421
626 138 828
482 893 16
423 922 -136
260 375 -850
61 661 -93
900 253 -468
353 358 -642
516 403 -188
882 108 358
229 374 645
250 595 -824
702 750 -830
716 904 -427
760 518 -11
711 491 134
377 779 -212
180 214 424
779 12 -156
258 658 -68
426 323 -507
413 914 -621
740 321 -139
415 868 287
41 418 -979
196 540 691
630 692 -284
632 655 -615
455 813 785
469 55 -477
663 398 -479
811 703 564
146 808 27
160 396 -122
216 149 -691
110 837 -756
176 348 811
438 15 231
318 30 297
551 621 -283
857 659 -984
415 177 253
371 566 39
383 106 -987
733 309 -12
19 496 -76
195 395 -862
407 571 219
734 823 -393
150 69 -401
732 424 -276
675 885 574
322 81 -949
153 199 -142
11 358 -778
819 404 -258
659 291 -857
225 82 709
585 146 -766
853 225 -113
72 838 -506
810 314 431
508 567 640
651 622 606
728 770 -948
318 750 -353
172 415 89
480 804 121
648 667 234
364 739 881
559 531 -695
744 707 641
771 684 182
551 313 994
646 75 -877
73 505 591
492 914 560
660 189 -543
414 133 -90
173 916 -787
507 197 -376
835 245 -199
220 777 9
533 465 942
81 673 -912
873 683 448
474 922 -331
27 251 176
190 629 -832
17 774 -692
308 861 -589
227 443 -528
390 269 -728
756 695 158
181 538 -634
571 805 -518
244 380 108
184 922 -3
605 163 -423
68 8 -133
918 856 294
90 795 271
739 798 111
28 245 448
86 4 -798
111 929 -699
872 601 -811
339 814 332
734 314 -483
188 149 -593
448 357 -775
66 791 297
165 727 663
784 334 170
639 467 915
279 470 -393
489 427 830
498 559 -285
193 303 -194
489 877 -407
405 131 -924
327 576 575
61 652 -136
741 691 829
339 857 -673
383 425 -362
141 809 849
754 370 816
160 700 -590
283 756 -877
171 120 -995
689 171 918
475 879 -139
870 188 898
889 812 -816
539 135 -968
481 145 21
799 319 673
192 549 -124
561 73 -712
490 464 -405
20 922 -744
819 560 332
187 220 251
801 224 -308
715 146 999
704 840 701
855 21 592
467 129 -438
803 208 332
763 225 324
440 643 120
123 632 -82
884 810 -160
708 364 5
859 627 -532
671 631 -717
638 95 -976
837 45 915
546 439 891
702 756 -893
854 481 -162
65 727 633
42 596 379
755 632 809
400 546 -847
73 729 -170
666 640 -24
582 671 950
332 715 86
92 12 -760
630 83 854
174 681 -714
852 5 -612
636 901 280
765 295 -301
829 382 -515
471 312 -322
774 23 -501
172 772 -869
576 281 -573
201 442 786
160 48 -791
620 411 654
31 736 -629
555 878 576
590 48 -744
715 543 -453
17 615 318
122 212 -947
219 24 -623
839 424 396
242 844 -436
878 700 -343
205 836 753
755 142 -329
441 751 198
1 3 -241
495 541 -383
60 659 563
101 442 -201
138 290 996
918 614 -706
52 830 760
190 572 -459
339 216 -201
432 530 564
723 913 187
669 129 463
884 219 875
493 128 -24
467 120 693
732 918 -309
440 416 -984
662 403 -106
118 687 -179
290 694 445
563 248 761
29 514 -843
76 401 907
307 154 580
844 283 -269
820 314 231
112 251 106
786 179 676
369 15 663
3 544 395
918 515 -486
346 852 511
248 425 973
486 772 -466
686 79 -499
206 457 850
781 158 659
911 723 990
12 401 629
814 726 -108
56 227 -580
26 570 634
16 914 662
226 22 -372
69 595 177
786 624 186
106 234 215
819 223 -521
257 410 -623
211 720 712
614 245 269
535 733 602
408 68 608
345 614 725
372 461 672
859 315 -43
614 723 979
781 373 -384
37 59 892
406 607 954
874 152 -396
580 433 -763
496 171 922
903 731 -11
534 562 563
507 13 -935
478 49 -717
433 907 34
329 217 -576
917 722 -317
157 328 -664
466 211 -268
235 499 -593
925 4 -767
874 224 -615
374 732 463
718 740 907
64 147 434
436 336 300
731 103 -933
186 335 -672
428 167 364
430 764 838
614 857 478
905 132 -625
752 548 611
374 606 -413
306 854 -320
870 401 -976
36 483 -889
714 250 148
861 469 -812
555 899 -660
794 374 -223
690 270 618
889 544 -34
671 725 423
889 11 794
249 283 -740
536 202 -679
836 332 -855
401 247 -577
694 663 -880
136 370 -706
30 434 562
461 631 -228
757 856 -962
614 580 600
263 317 451
337 771 238
368 478 -593
465 738 5
125 295 -370
193 432 -726
253 561 -602
813 509 -503
711 663 -234
111 132 -746
252 929 222
278 108 -953
312 500 755
482 619 -796
87 666 787
862 399 -999
635 663 -517
515 224 301
135 336 -132
809 765 -662
227 87 -48
888 268 -399
171 917 -870
342 376 558
790 198 -250
828 282 679
476 609 517
418 339 -740
452 903 -763
605 689 225
2 891 -120
502 838 -424
325 782 286
828 213 -820
450 688 -380
352 80 -204
182 899 -423
353 480 743
749 213 -563
797 270 -942
861 323 546
52 192 419
551 474 -125
732 696 -497
321 789 -194
864 252 -932
274 329 989
798 670 681
146 902 14
616 323 -30
21 177 825
75 508 757
838 179 448
569 300 -680
346 261 -45
387 550 909
578 667 445
736 163 -483
797 853 -841
81 456 -562
155 28 -898
770 516 943
440 563 47
681 802 -123
442 761 498
299 185 -228
175 630 -969
770 369 -540
650 104 11
299 917 -775
318 652 307
326 685 -342
859 691 -479
39 551 -476
398 796 -641
404 452 390
802 583 -232
888 272 -253
324 619 189
188 80 682
437 344 1
892 567 -681
524 178 -279
220 652 -220
929 452 270
781 71 128
238 225 -308
470 80 -164
549 516 -191
263 728 -978
273 292 -893
421 908 -679
591 57 459
796 717 26
739 492 333
852 585 776
414 125 -415
548 577 106
798 294 -295
171 562 427
2 399 212
726 280 -863
170 541 685
349 924 721
449 780 -265
282 819 31
7 595 955
393 7 94
503 626 -692
444 167 -349
101 621 942
497 808 -804
708 540 955
42 57 -739
839 366 408
250 777 -49
543 337 -297
243 636 343
844 473 -722
406 747 -889
634 129 -685
449 82 52
32 807 468
190 453 -194
359 259 870
522 707 -934
741 642 -152
491 587 -503
926 406 -187
583 865 -547
872 260 359
356 39 -743
296 735 -201
800 119 889
311 625 325
196 203 331
84 367 -695
621 347 -935
189 436 -974
210 700 279
690 757 91
486 243 -634
63 153 -50
449 110 343
566 264 430
379 98 -457
547 559 -317
142 32 109
168 813 605
499 403 -387
102 431 -912
153 402 779
985 911
112 983 -260
430 974 -693
32 244 -844
819 906 111
348 388 486
342 790 -780
249 677 -870
713 900 -451
590 432 232
14 657 994
637 711 -352
284 199 980
844 735 662
150 642 -629
131 938 -501
737 485 348
852 326 -599
76 64 827
165 240 239
589 480 354
504 723 -543
665 18 598
370 164 909
527 796 -902
391 190 -142
662 749 -703
401 397 625
80 195 246
231 144 -19
834 873 984
563 963 -756
721 755 405
21 310 -129
744 203 -588
425 104 -410
101 89 775
413 733 535
368 98 -860
551 38 -434
908 577 958
102 314 -17
796 326 892
328 819 -511
93 143 613
665 379 678
106 690 -996
603 704 960
370 943 -477
88 873 788
489 935 -81
306 550 -611
215 933 -705
859 165 516
533 289 547
827 316 996
121 735 -465
494 390 168
438 210 272
434 661 788
335 728 -599
739 436 232
302 599 -274
769 762 120
397 870 -857
196 888 -401
713 898 -281
339 414 108
387 193 -786
359 657 -717
230 379 -893
661 945 -685
107 139 -333
579 386 -843
642 183 102
923 845 879
514 544 -969
592 978 455
834 312 522
909 393 -317
533 832 -434
266 159 -365
496 858 296
790 848 334
405 84 -836
430 701 -293
841 68 879
89 745 -861
509 348 -342
684 208 248
712 34 -649
359 696 697
70 72 40
619 582 -625
173 325 532
400 433 -9
277 692 -37
530 757 298
521 508 786
572 624 916
344 345 -550
424 795 -909
696 198 117
925 768 409
617 459 -600
984 904 291
266 784 -329
943 461 423
902 419 -330
140 829 -507
877 767 -33
11 405 609
36 526 671
272 34 820
479 168 -404
245 767 -688
361 788 -264
625 205 -672
732 435 -291
169 222 435
907 205 -959
406 808 -914
695 319 -268
155 43 456
849 837 -964
564 244 -73
426 205 -541
660 119 839
966 828 966
346 413 -363
845 429 309
439 243 52
252 296 80
338 550 210
178 377 -971
87 748 -470
349 179 634
496 390 553
267 802 192
274 946 617
282 620 -370
308 741 -933
900 879 -874
749 869 728
490 974 72
680 645 -606
249 567 4
888 215 636
888 253 -604
714 266 820
97 272 666
606 557 -214
385 307 540
689 773 543
100 296 609
858 22 991
192 655 145
917 317 -596
206 42 879
310 459 -865
338 399 391
908 75 -200
341 40 -437
621 752 82
50 547 111
966 777 371
110 772 605
373 381 -298
779 8 -842
661 614 189
823 236 141
881 729 -42
924 483 254
792 671 954
395 616 668
512 25 -909
151 629 831
287 363 -350
524 229 -324
571 797 -447
748 646 535
599 493 -569
570 394 535
675 635 -262
649 53 -857
868 877 -999
651 831 -803
977 289 -124
829 322 -850
129 721 974
680 49 -75
221 782 954
523 468 349
528 745 -360
281 892 -909
56 578 965
117 75 656
387 747 -965
587 336 -457
1 896 -42
846 62 360
366 864 971
699 923 -439
503 943 -558
15 306 462
716 12 -604
145 174 301
278 82 -953
463 316 -65
954 723 -767
944 5 550
446 899 56
769 837 -490
245 717 -481
709 727 -206
488 185 780
801 679 -290
581 656 -44
155 196 805
436 884 -520
563 795 -484
151 208 288
2 194 -819
579 812 744
327 756 785
77 599 224
309 883 656
885 970 647
292 401 -590
430 606 147
220 233 -352
352 8 -733
518 340 -721
210 527 355
881 625 358
643 781 -131
207 13 -486
366 111 650
51 822 -612
372 350 -825
749 767 -365
502 627 583
133 634 -102
16 889 132
379 110 -493
568 51 -342
678 693 7
791 298 -399
769 584 -34
700 144 -568
666 317 -656
941 784 -991
606 141 -968
816 776 388
258 374 46
369 263 427
639 555 -230
616 792 107
798 222 -280
824 7 776
846 60 -126
92 181 -338
179 273 -670
94 739 -396
514 967 563
955 702 -567
182 701 -891
518 883 368
73 277 184
855 769 460
799 411 -946
62 606 -550
603 935 965
511 480 555
890 418 -970
810 440 -23
751 335 636
512 244 987
438 953 29
666 449 -600
279 148 797
289 878 -360
852 73 138
411 816 -320
695 558 -828
662 732 478
169 966 -979
979 579 -143
331 689 -458
387 603 664
297 953 258
450 170 -501
488 116 938
876 462 973
112 707 67
257 507 421
642 567 -434
906 881 670
374 338 -594
718 242 351
500 469 174
186 595 833
553 420 917
915 250 82
296 374 -802
785 392 292
705 757 -703
539 817 -59
397 414 809
490 682 923
445 953 634
722 34 -605
771 751 184
518 354 -636
105 867 -969
481 764 -619
466 442 -795
113 22 369
165 601 -295
367 423 739
240 569 167
845 760 920
365 947 -633
196 525 910
809 509 -152
206 674 525
844 151 131
721 361 -818
530 939 -112
369 3 664
890 755 324
500 306 -991
236 494 -582
885 807 550
937 248 749
317 138 346
844 379 -100
407 125 -921
71 276 -3
620 278 867
686 180 -624
274 712 -450
153 803 -95
663 734 561
22 120 565
606 61 -292
661 909 -663
94 832 255
794 585 -451
775 722 996
704 444 -974
562 639 344
856 984 753
403 899 -911
141 896 743
945 174 -124
856 572 1
510 382 378
602 205 366
417 954 -757
690 108 -797
390 836 367
491 923 -351
556 238 836
845 220 -514
114 776 -186
798 206 -189
391 500 535
432 508 5
530 631 956
592 778 -116
311 908 569
38 122 229
786 246 -359
304 197 -919
255 330 -362
356 209 -746
472 60 -837
475 873 -326
618 458 948
346 398 746
46 774 -287
64 96 862
748 454 617
532 70 -588
171 413 -934
500 207 11
119 176 -858
370 640 -683
644 813 -178
981 97 -184
800 916 -384
765 899 -871
370 776 533
826 319 175
87 534 580
191 336 -144
655 686 801
82 133 227
940 155 211
894 570 683
765 471 972
457 490 -670
512 224 950
807 701 -576
972 218 776
962 713 820
517 726 -928
808 431 -343
475 933 -123
716 940 -612
351 338 -912
496 835 163
903 179 394
910 903 653
185 21 -815
180 776 -400
193 275 65
328 934 977
838 877 -454
798 262 -402
342 439 -91
749 777 662
970 841 -78
241 101 382
746 742 62
888 432 555
76 501 97
865 979 55
967 954 -488
51 937 -539
549 329 -187
230 712 876
210 617 66
687 502 -647
296 718 -637
412 12 -96
518 228 496
449 705 525
481 710 -73
64 688 -327
904 462 -301
269 251 930
381 495 -263
646 618 -124
667 305 789
649 252 594
169 336 142
386 450 -152
906 838 -779
928 93 -507
65 340 -714
49 35 204
880 404 185
390 592 -567
572 308 -480
859 481 -578
311 403 23
33 791 365
648 797 385
282 483 -945
551 40 29
951 264 -291
101 37 -202
352 5 921
178 216 102
187 199 -868
645 806 56
81 186 415
824 498 952
649 305 -625
974 338 307
528 934 78
17 251 -898
590 431 -812
97 601 -251
39 213 674
372 479 829
600 810 545
120 585 474
16 650 575
781 197 453
147 493 266
682 942 -744
708 455 276
778 748 553
711 502 -568
601 955 937
281 395 125
235 636 437
26 815 -937
302 53 -54
391 131 -977
547 452 528
84 330 504
690 917 -157
470 150 -587
226 927 99
346 837 -158
978 347 848
764 854 146
885 329 431
834 65 -279
150 322 338
357 612 -437
646 384 -329
297 144 -935
280 697 -310
63 981 48
834 325 332
509 905 -658
313 239 -567
939 331 246
943 976 -958
891 862 569
860 292 -997
173 464 -995
549 117 299
117 173 -232
915 271 -807
854 853 892
906 3 749
885 291 157
275 753 250
56 445 656
441 622 847
259 818 -232
523 610 -206
8 938 175
196 181 557
492 46 -406
773 568 391
131 261 492
623 428 532
397 926 220
769 673 -624
730 969 228
191 772 -751
334 311 -142
582 596 637
181 967 408
74 878 -77
368 258 44
551 146 175
144 51 -44
414 446 -204
801 475 765
347 644 379
953 740 640
722 598 827
356 659 -843
580 850 -668
906 985 -6
863 602 195
353 638 435
197 969 -29
15 809 712
352 185 938
802 842 242
789 693 -644
912 724 687
167 718 -528
23 371 194
811 461 -725
433 211 712
752 361 -288
728 943 -395
185 415 -36
846 976 4
796 902 5
667 635 -270
591 224 190
46 75 -583
224 392 -887
843 409 722
22 244 422
220 958 472
111 805 -89
114 567 -457
865 908 123
715 611 521
441 62 171
582 968 367
867 652 745
870 102 -639
760 872 -598
947 509 -983
372 697 590
5 335 953
193 924 -109
586 317 211
175 395 -501
466 26 -674
940 389 44
710 554 -860
811 282 32
495 29 -754
157 18 -293
869 247 225
98 379 481
475 488 396
204 776 -144
61 51 435
282 242 -91
438 793 -705
603 1 700
4 310 374
320 165 191
811 557 -231
955 812 -59
561 884 -792
140 109 -627
239 628 -165
937 868 537
634 144 -212
784 6 -614
418 196 984
430 624 -256
93 758 -217
177 960 -834
415 760 -727
557 886 8
623 551 -930
57 809 44
477 782 819
802 25 -763
547 745 330
636 775 -738
32 494 -496
702 886 -306
241 835 972
208 357 558
652 348 218
838 834 555
408 969 731
555 633 62
75 216 728
973 563 -330
139 890 59
844 689 508
512 143 801
904 888 548
729 830 -349
944 691 -909
122 618 523
472 857 -99
491 810 -946
843 321 -284
364 764 -532
373 355 628
24 219 804
194 80 -418
839 441 345
211 338 611
64 374 -592
830 90 583
386 443 721
653 105 -666
724 679 -431
785 578 -551
273 970 232
153 598 -270
557 265 -664
850 937 -899
446 350 585
59 888 -544
470 227 504
762 203 248
410 578 370
794 325 -258
541 748 -54
762 857 481
334 449 468
798 507 -730
935 212 -677
63 519 -290
232 310 -456
67 154 191
705 619 330
641 44 458
639 419 724
15 815 -749
255 285 -868
853 333 475
870 348 -341
333 899 584
83 434 -817
190 628 479
476 44 398
136 823 60
462 496 608
29 146 259
836 625 -206
820 655 -158
173 385 -135
824 226 -877
668 778 -853
897 955 686
586 859 -563
